Timestamp,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInDiscards_enp0s9,ifInNUcastPkts_enp0s9,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifoutDiscards_enp0s9,ifOutNUcastPkts_enp0s9,ifOutOctets_ens0p9,ifOutUcastPkts_enp0s9
2026-03-22 15:27:44,17,0,1,1010,15,621,0,41,10078,0,40,10204,5197,0,11402,0,16602,4,20,11112,123,155,278,102,155,257,0,0,238088,2638,0,0,3634460,3731
2026-03-22 15:27:59,17,0,1,1010,15,621,0,41,10112,0,40,10238,5227,0,11436,0,16666,4,20,11146,123,155,278,102,155,257,0,0,239618,2654,0,0,3635990,3747
2026-03-22 15:28:14,17,0,1,1010,15,621,0,41,10146,0,40,10272,5257,0,11470,0,16730,4,20,11180,123,155,278,102,155,257,0,0,241148,2670,0,0,3637520,3763
2026-03-22 15:28:29,17,0,1,1010,15,621,0,41,10180,0,40,10306,5285,0,11504,0,16792,4,20,11214,123,155,278,102,155,257,0,0,242678,2686,0,0,3639050,3779
2026-03-22 15:28:44,17,0,1,1010,15,621,0,41,10214,0,40,10340,5311,0,11539,0,16853,4,20,11248,123,155,278,102,155,257,0,0,244012,2700,0,0,3640384,3793
2026-03-22 15:28:59,17,0,1,1010,15,621,0,41,10248,0,40,10374,5339,0,11572,0,16914,4,20,11282,123,155,278,102,155,257,0,0,245444,2715,0,0,3641816,3808
2026-03-22 15:29:14,17,0,1,1010,15,621,0,41,10282,0,40,10408,5363,0,11606,0,16972,4,20,11316,123,155,278,102,155,257,0,0,246680,2728,0,0,3643052,3821
2026-03-22 15:29:29,17,0,1,1010,15,621,0,41,10316,0,40,10442,5391,0,11640,0,17034,4,20,11350,123,155,278,102,155,257,0,0,248210,2744,0,0,3644582,3837
2026-03-22 15:29:44,17,0,1,1010,15,621,0,41,10350,0,40,10476,5421,0,11674,0,17098,4,20,11384,123,155,278,102,155,257,0,0,249740,2760,0,0,3646112,3853
2026-03-22 15:29:59,17,0,1,1010,15,621,0,41,10384,0,40,10510,5449,0,11708,0,17160,4,20,11418,123,155,278,102,155,257,0,0,251172,2775,0,0,3647544,3868
2026-03-22 15:30:14,17,0,1,1010,15,621,0,41,10418,0,40,10544,5477,0,11742,0,17222,4,20,11452,123,155,278,102,155,257,0,0,252408,2788,0,0,3648780,3881
2026-03-22 15:30:29,17,0,1,1010,15,621,0,41,10452,0,40,10578,5507,0,11776,0,17286,4,20,11486,123,155,278,102,155,257,0,0,253938,2804,0,0,3650310,3897
2026-03-22 15:30:44,17,0,1,1010,15,621,0,41,10486,0,40,10612,5537,0,11810,0,17350,4,20,11520,123,155,278,102,155,257,0,0,255468,2820,0,0,3651840,3913
2026-03-22 15:30:59,17,0,1,1010,15,621,0,41,10520,0,40,10646,5565,0,11844,0,17412,4,20,11554,123,155,278,102,155,257,0,0,256840,2834,0,0,3653282,3928
2026-03-22 15:31:14,17,0,1,1010,15,621,0,41,10554,0,40,10680,5589,0,11878,0,17470,4,20,11588,123,155,278,102,155,257,0,0,258136,2848,0,0,3654578,3942
2026-03-22 15:31:29,17,0,1,1010,15,621,0,41,10588,0,40,10714,5619,0,11912,0,17534,4,20,11622,123,155,278,102,155,257,0,0,259606,2863,0,0,3656048,3957
2026-03-22 15:31:44,17,0,1,1010,15,621,0,41,10622,0,40,10748,5647,0,11946,0,17596,4,20,11656,123,155,278,102,155,257,0,0,261196,2880,0,0,3657638,3974
2026-03-22 15:31:59,17,0,1,1010,15,621,0,41,10656,0,40,10782,5677,0,11980,0,17660,4,20,11690,123,155,278,102,155,257,0,0,262666,2895,0,0,3659108,3989
2026-03-22 15:32:14,17,0,1,1010,15,621,0,41,10690,0,40,10816,5701,0,12014,0,17718,4,20,11724,123,155,278,102,155,257,0,0,264060,2910,0,0,3660502,4004
2026-03-22 15:32:29,17,0,1,1010,15,621,0,41,10724,0,40,10850,5725,0,12048,0,17776,4,20,11758,123,155,278,102,155,257,0,0,265040,2920,0,0,3661482,4014
2026-03-22 15:32:44,17,0,1,1010,15,621,0,41,10758,0,40,10884,5755,0,12082,0,17840,4,20,11792,123,155,278,102,155,257,0,0,266728,2938,0,0,3663170,4032
2026-03-22 15:32:59,17,0,1,1010,15,621,0,41,10792,0,40,10918,5781,0,12116,0,17900,4,20,11826,123,155,278,102,155,257,0,0,268002,2951,0,0,3664444,4045
2026-03-22 15:33:14,17,0,1,1010,15,621,0,41,10826,0,40,10952,5803,0,12150,0,17956,4,20,11860,123,155,278,102,155,257,0,0,269238,2964,0,0,3665680,4058
2026-03-22 15:33:29,17,0,1,1010,15,621,0,41,10860,0,40,10986,5833,0,12184,0,18020,4,20,11894,123,155,278,102,155,257,0,0,270768,2980,0,0,3667210,4074
2026-03-22 15:33:44,17,0,1,1010,15,621,0,41,10894,0,40,11020,5861,0,12218,0,18082,4,20,11928,123,155,278,102,155,257,0,0,272200,2995,0,0,3668642,4089
2026-03-22 15:33:59,17,0,1,1010,15,621,0,41,10928,0,40,11054,5887,0,12252,0,18142,4,20,11962,123,155,278,102,155,257,0,0,273534,3009,0,0,3669976,4103
2026-03-22 15:34:14,17,0,1,1010,15,621,0,41,10962,0,40,11088,5915,0,12286,0,18204,4,20,11996,123,155,278,102,155,257,0,0,274966,3024,0,0,3671408,4118
2026-03-22 15:34:29,17,0,1,1010,15,621,0,41,10996,0,40,11122,5941,0,12320,0,18264,4,20,12030,123,155,278,102,155,257,0,0,276240,3037,0,0,3672682,4131
2026-03-22 15:34:44,17,0,1,1010,15,621,0,41,11030,0,40,11156,5967,0,12354,0,18324,4,20,12064,123,155,278,102,155,257,0,0,277634,3052,0,0,3674076,4146
2026-03-22 15:34:59,17,0,1,1010,15,621,0,41,11064,0,40,11190,5995,0,12388,0,18386,4,20,12098,123,155,278,102,155,257,0,0,279066,3067,0,0,3675508,4161
2026-03-22 15:35:14,17,0,1,1010,15,621,0,41,11098,0,40,11224,6017,0,12422,0,18442,4,20,12132,123,155,278,102,155,257,0,0,280046,3077,0,0,3676488,4171
2026-03-22 15:35:29,17,0,1,1010,15,621,0,41,11132,0,40,11258,6045,0,12456,0,18504,4,20,12166,123,155,278,102,155,257,0,0,281478,3092,0,0,3677920,4186
2026-03-22 15:35:44,17,0,1,1010,15,621,0,41,11166,0,40,11292,6069,0,12490,0,18562,4,20,12200,123,155,278,102,155,257,0,0,282812,3106,0,0,3679254,4200
2026-03-22 15:35:59,17,0,1,1010,15,621,0,41,11200,0,40,11326,6081,0,12524,0,18608,4,20,12234,123,155,278,102,155,257,0,0,283362,3112,0,0,3679804,4206
2026-03-22 15:36:14,17,0,1,1010,15,621,0,41,11234,0,40,11360,6111,0,12558,0,18672,4,20,12268,123,155,278,102,155,257,0,0,284832,3127,0,0,3681274,4221
2026-03-22 15:36:29,17,0,1,1010,15,621,0,41,11268,0,40,11394,6139,0,12592,0,18734,4,20,12302,123,155,278,102,155,257,0,0,286324,3143,0,0,3682766,4237
2026-03-22 15:36:44,17,0,1,1010,15,621,0,41,11302,0,40,11428,6169,0,12626,0,18798,4,20,12336,123,155,278,102,155,257,0,0,287794,3158,0,0,3684236,4252
2026-03-22 15:36:59,17,0,1,1010,15,621,0,41,11336,0,40,11462,6199,0,12660,0,18862,4,20,12370,123,155,278,102,155,257,0,0,289324,3174,0,0,3685766,4268
2026-03-22 15:37:14,17,0,1,1010,15,621,0,41,11370,0,40,11496,6227,0,12694,0,18924,4,20,12404,123,155,278,102,155,257,0,0,290658,3188,0,0,3687100,4282
2026-03-22 15:37:29,17,0,1,1010,15,621,0,41,11404,0,40,11530,6257,0,12728,0,18988,4,20,12438,123,155,278,102,155,257,0,0,292286,3205,0,0,3688728,4299
2026-03-22 15:37:44,17,0,1,1010,15,621,0,41,11438,0,40,11564,6287,0,12762,0,19052,4,20,12472,123,155,278,102,155,257,0,0,293854,3221,0,0,3690296,4315
2026-03-22 15:37:59,17,0,1,1010,15,621,0,41,11472,0,40,11598,6313,0,12796,0,19112,4,20,12506,123,155,278,102,155,257,0,0,295248,3236,0,0,3691690,4330
2026-03-22 15:38:14,17,0,1,1010,15,621,0,41,11506,0,40,11632,6343,0,12830,0,19176,4,20,12540,123,155,278,102,155,257,0,0,296718,3251,0,0,3693160,4345
2026-03-22 15:38:29,17,0,1,1010,15,621,0,41,11540,0,40,11666,6373,0,12864,0,19240,4,20,12574,123,155,278,102,155,257,0,0,298248,3267,0,0,3694690,4361
2026-03-22 15:38:44,17,0,1,1010,15,621,0,41,11574,0,40,11700,6401,0,12898,0,19302,4,20,12608,123,155,278,102,155,257,0,0,299620,3281,0,0,3696062,4375
2026-03-22 15:38:59,17,0,1,1010,15,621,0,41,11608,0,40,11734,6431,0,12932,0,19366,4,20,12642,123,155,278,102,155,257,0,0,300856,3294,0,0,3697298,4388
2026-03-22 15:39:14,17,0,1,1010,15,621,0,41,11642,0,40,11768,6461,0,12966,0,19430,4,20,12676,123,155,278,102,155,257,0,0,302386,3310,0,0,3698828,4404
2026-03-22 15:39:29,17,0,1,1010,15,621,0,41,11676,0,40,11802,6491,0,13000,0,19494,4,20,12710,123,155,278,102,155,257,0,0,303856,3325,0,0,3700298,4419
2026-03-22 15:39:44,17,0,1,1010,15,621,0,41,11710,0,40,11836,6519,0,13034,0,19556,4,20,12744,123,155,278,102,155,257,0,0,305288,3340,0,0,3701730,4434
2026-03-22 15:39:59,17,0,1,1010,15,621,0,41,11744,0,40,11870,6547,0,13068,0,19618,4,20,12778,123,155,278,102,155,257,0,0,306818,3356,0,0,3703260,4450
2026-03-22 15:40:14,17,0,1,1010,15,621,0,41,11778,0,40,11904,6577,0,13102,0,19682,4,20,12812,123,155,278,102,155,257,0,0,308348,3372,0,0,3704790,4466
2026-03-22 15:40:29,17,0,1,1010,15,621,0,41,11812,0,40,11938,6607,0,13136,0,19746,4,20,12846,123,155,278,102,155,257,0,0,309818,3387,0,0,3706260,4481
2026-03-22 15:40:44,17,0,1,1010,15,621,0,41,11846,0,40,11972,6635,0,13170,0,19808,4,20,12880,123,155,278,102,155,257,0,0,311310,3403,0,0,3707752,4497
2026-03-22 15:40:59,17,0,1,1010,15,621,0,41,11880,0,40,12006,6665,0,13204,0,19872,4,20,12914,123,155,278,102,155,257,0,0,312840,3419,0,0,3709282,4513
2026-03-22 15:41:14,17,0,1,1010,15,621,0,41,11914,0,40,12040,6693,0,13238,0,19934,4,20,12948,123,155,278,102,155,257,0,0,314212,3433,0,0,3710654,4527
2026-03-22 15:41:29,17,0,1,1010,15,621,0,41,11948,0,40,12074,6723,0,13272,0,19998,4,20,12982,123,155,278,102,155,257,0,0,315802,3450,0,0,3712244,4544
2026-03-22 15:41:44,17,0,1,1010,15,621,0,41,11982,0,40,12108,6753,0,13306,0,20062,4,20,13016,123,155,278,102,155,257,0,0,317370,3466,0,0,3713812,4560
2026-03-22 15:41:59,17,0,1,1010,15,621,0,41,12016,0,40,12142,6781,0,13340,0,20124,4,20,13050,123,155,278,102,155,257,0,0,318802,3481,0,0,3715244,4575
2026-03-22 15:42:14,17,0,1,1010,15,621,0,41,12050,0,40,12176,6811,0,13374,0,20188,4,20,13084,123,155,278,102,155,257,0,0,320332,3497,0,0,3716774,4591
2026-03-22 15:42:29,17,0,1,1010,15,621,0,41,12084,0,40,12210,6839,0,13408,0,20250,4,20,13118,123,155,278,102,155,257,0,0,321568,3510,0,0,3718010,4604
2026-03-22 15:42:44,17,0,1,1010,15,621,0,41,12118,0,40,12244,6867,0,13442,0,20312,4,20,13152,123,155,278,102,155,257,0,0,322940,3524,0,0,3719382,4618
2026-03-22 15:42:59,17,0,1,1010,15,621,0,41,12152,0,40,12278,6897,0,13476,0,20376,4,20,13186,123,155,278,102,155,257,0,0,324530,3541,0,0,3720972,4635
2026-03-22 15:43:14,17,0,1,1010,15,621,0,41,12186,0,40,12312,6927,0,13510,0,20440,4,20,13220,123,155,278,102,155,257,0,0,326000,3556,0,0,3722442,4650
2026-03-22 15:43:29,17,0,1,1010,15,621,0,41,12220,0,40,12346,6957,0,13544,0,20504,4,20,13254,123,155,278,102,155,257,0,0,327628,3573,0,0,3724070,4667
2026-03-22 15:43:44,17,0,1,1010,15,621,0,41,12254,0,40,12380,6985,0,13578,0,20566,4,20,13288,123,155,278,102,155,257,0,0,329158,3589,0,0,3725600,4683
2026-03-22 15:43:59,17,0,1,1010,15,621,0,41,12288,0,40,12414,7013,0,13612,0,20628,4,20,13322,123,155,278,102,155,257,0,0,330590,3604,0,0,3727032,4698
2026-03-22 15:44:14,17,0,1,1010,15,621,0,41,12322,0,40,12448,7037,0,13646,0,20686,4,20,13356,123,155,278,102,155,257,0,0,331826,3617,0,0,3728268,4711
2026-03-22 15:44:29,17,0,1,1010,15,621,0,41,12356,0,40,12482,7065,0,13680,0,20748,4,20,13390,123,155,278,102,155,257,0,0,333160,3631,0,0,3729602,4725
2026-03-22 15:44:44,17,0,1,1010,15,621,0,41,12390,0,40,12516,7093,0,13714,0,20810,4,20,13424,123,155,278,102,155,257,0,0,334788,3648,0,0,3731230,4742
2026-03-22 15:44:59,17,0,1,1010,15,621,0,41,12424,0,40,12550,7123,0,13748,0,20874,4,20,13458,123,155,278,102,155,257,0,0,336220,3663,0,0,3732662,4757
2026-03-22 15:45:14,17,0,1,1010,15,621,0,41,12458,0,40,12584,7153,0,13782,0,20938,4,20,13492,123,155,278,102,155,257,0,0,337750,3679,0,0,3734192,4773
2026-03-22 15:45:29,17,0,1,1010,15,621,0,41,12492,0,40,12618,7179,0,13816,0,20998,4,20,13526,123,155,278,102,155,257,0,0,339122,3693,0,0,3735564,4787
2026-03-22 15:45:44,17,0,1,1010,15,621,0,41,12526,0,40,12652,7209,0,13850,0,21062,4,20,13560,123,155,278,102,155,257,0,0,340614,3709,0,0,3737056,4803
2026-03-22 15:45:59,17,0,1,1010,15,621,0,41,12560,0,40,12686,7237,0,13884,0,21124,4,20,13594,123,155,278,102,155,257,0,0,342084,3724,0,0,3738526,4818
2026-03-22 15:46:14,17,0,1,1010,15,621,0,41,12594,0,40,12720,7259,0,13918,0,21180,4,20,13628,123,155,278,102,155,257,0,0,343282,3737,0,0,3739724,4831
2026-03-22 15:46:29,17,0,1,1010,15,621,0,41,12628,0,40,12754,7287,0,13952,0,21242,4,20,13662,123,155,278,102,155,257,0,0,344616,3751,0,0,3741058,4845
2026-03-22 15:46:44,17,0,1,1010,15,621,0,41,12662,0,40,12788,7313,0,13986,0,21302,4,20,13696,123,155,278,102,155,257,0,0,345988,3765,0,0,3742430,4859
2026-03-22 15:46:59,17,0,1,1010,15,621,0,41,12696,0,40,12822,7343,0,14020,0,21366,4,20,13730,123,155,278,102,155,257,0,0,347480,3781,0,0,3743922,4875
2026-03-22 15:47:14,17,0,1,1010,15,621,0,41,12730,0,40,12856,7371,0,14054,0,21428,4,20,13764,123,155,278,102,155,257,0,0,348754,3794,0,0,3745196,4888
2026-03-22 15:47:29,17,0,1,1010,15,621,0,41,12764,0,40,12890,7401,0,14088,0,21492,4,20,13798,123,155,278,102,155,257,0,0,350344,3811,0,0,3746786,4905
2026-03-22 15:47:44,17,0,1,1010,15,621,0,41,12798,0,40,12924,7423,0,14122,0,21548,4,20,13832,123,155,278,102,155,257,0,0,351580,3824,0,0,3748022,4918
2026-03-22 15:47:59,17,0,1,1010,15,621,0,41,12832,0,40,12958,7451,0,14156,0,21610,4,20,13866,123,155,278,102,155,257,0,0,352952,3838,0,0,3749394,4932
2026-03-22 15:48:14,17,0,1,1010,15,621,0,41,12866,0,40,12992,7479,0,14190,0,21672,4,20,13900,123,155,278,102,155,257,0,0,354542,3855,0,0,3750984,4949
2026-03-22 15:48:29,17,0,1,1010,15,621,0,41,12900,0,40,13026,7509,0,14224,0,21736,4,20,13934,123,155,278,102,155,257,0,0,355914,3869,0,0,3752356,4963
2026-03-22 15:48:44,17,0,1,1010,15,621,0,41,12934,0,40,13060,7539,0,14258,0,21800,4,20,13968,123,155,278,102,155,257,0,0,357504,3886,0,0,3753946,4980
2026-03-22 15:48:59,17,0,1,1010,15,621,0,41,12968,0,40,13094,7567,0,14292,0,21862,4,20,14002,123,155,278,102,155,257,0,0,358778,3899,0,0,3755220,4993
2026-03-22 15:49:14,17,0,1,1010,15,621,0,41,13002,0,40,13128,7597,0,14326,0,21926,4,20,14036,123,155,278,102,155,257,0,0,360308,3915,0,0,3756750,5009
2026-03-22 15:49:29,17,0,1,1010,15,621,0,41,13036,0,40,13162,7627,0,14360,0,21990,4,20,14070,123,155,278,102,155,257,0,0,361838,3931,0,0,3758280,5025
2026-03-22 15:49:44,17,0,1,1010,15,621,0,41,13070,0,40,13196,7655,0,14394,0,22052,4,20,14104,123,155,278,102,155,257,0,0,363368,3947,0,0,3759810,5041
2026-03-22 15:49:59,17,0,1,1010,15,621,0,41,13104,0,40,13230,7681,0,14428,0,22112,4,20,14138,123,155,278,102,155,257,0,0,364642,3960,0,0,3761084,5054
2026-03-22 15:50:14,17,0,1,1010,15,621,0,41,13138,0,40,13264,7711,0,14462,0,22176,4,20,14172,123,155,278,102,155,257,0,0,366172,3976,0,0,3762614,5070
2026-03-22 15:50:29,17,0,1,1010,15,621,0,41,13172,0,40,13298,7741,0,14496,0,22240,4,20,14206,123,155,278,102,155,257,0,0,367604,3991,0,0,3764046,5085
2026-03-22 15:50:44,17,0,1,1010,15,621,0,41,13206,0,40,13332,7767,0,14530,0,22300,4,20,14240,123,155,278,102,155,257,0,0,369074,4006,0,0,3765516,5100
2026-03-22 15:50:59,17,0,1,1010,15,621,0,41,13240,0,40,13366,7795,0,14564,0,22362,4,20,14274,123,155,278,102,155,257,0,0,370468,4021,0,0,3766910,5115
2026-03-22 15:51:14,17,0,1,1010,15,621,0,41,13275,0,40,13401,7825,0,14599,0,22427,4,20,14309,123,155,278,102,155,257,0,0,371938,4036,0,0,3768380,5130
2026-03-22 15:51:29,17,0,1,1010,15,621,0,41,13309,0,40,13435,7855,0,14633,0,22491,4,20,14343,123,155,278,102,155,257,0,0,373468,4052,0,0,3769910,5146
2026-03-22 15:51:44,17,0,1,1010,15,621,0,41,13343,0,40,13469,7885,0,14667,0,22555,4,20,14377,123,155,278,102,155,257,0,0,374840,4066,0,0,3771282,5160
2026-03-22 15:51:59,17,0,1,1010,15,621,0,41,13377,0,40,13503,7915,0,14701,0,22619,4,20,14411,123,155,278,102,155,257,0,0,376468,4083,0,0,3772910,5177
2026-03-22 15:52:14,17,0,1,1010,15,621,0,41,13411,0,40,13537,7943,0,14735,0,22681,4,20,14445,123,155,278,102,155,257,0,0,377900,4098,0,0,3774342,5192
2026-03-22 15:52:29,17,0,1,1010,15,621,0,41,13445,0,40,13571,7971,0,14769,0,22743,4,20,14479,123,155,278,102,155,257,0,0,379370,4113,0,0,3775812,5207
2026-03-22 15:52:44,17,0,1,1010,15,621,0,41,13479,0,40,13605,8001,0,14803,0,22807,4,20,14513,123,155,278,102,155,257,0,0,380960,4130,0,0,3777402,5224
2026-03-22 15:52:59,17,0,1,1010,15,621,0,41,13513,0,40,13639,8029,0,14837,0,22869,4,20,14547,123,155,278,102,155,257,0,0,382332,4144,0,0,3778774,5238
2026-03-22 15:53:14,17,0,1,1010,15,621,0,41,13547,0,40,13673,8051,0,14871,0,22925,4,20,14581,123,155,278,102,155,257,0,0,383470,4156,0,0,3779912,5250
2026-03-22 15:53:29,17,0,1,1010,15,621,0,41,13581,0,40,13707,8079,0,14905,0,22987,4,20,14615,123,155,278,102,155,257,0,0,384902,4171,0,0,3781344,5265
2026-03-22 15:53:44,17,0,1,1010,15,621,0,41,13615,0,40,13741,8109,0,14939,0,23051,4,20,14649,123,155,278,102,155,257,0,0,386078,4183,0,0,3782520,5277
2026-03-22 15:53:59,17,0,1,1010,15,621,0,41,13649,0,40,13775,8139,0,14973,0,23115,4,20,14683,123,155,278,102,155,257,0,0,387608,4199,0,0,3784050,5293
2026-03-22 15:54:14,17,0,1,1010,15,621,0,41,13683,0,40,13809,8169,0,15007,0,23179,4,20,14717,123,155,278,102,155,257,0,0,389138,4215,0,0,3785580,5309
2026-03-22 15:54:29,17,0,1,1010,15,621,0,41,13717,0,40,13843,8197,0,15041,0,23241,4,20,14751,123,155,278,102,155,257,0,0,390608,4230,0,0,3787050,5324
2026-03-22 15:54:44,17,0,1,1010,15,621,0,41,13751,0,40,13877,8227,0,15075,0,23305,4,20,14785,123,155,278,102,155,257,0,0,392138,4246,0,0,3788580,5340
2026-03-22 15:54:59,17,0,1,1010,15,621,0,41,13785,0,40,13911,8257,0,15109,0,23369,4,20,14819,123,155,278,102,155,257,0,0,393608,4261,0,0,3790050,5355
2026-03-22 15:55:14,17,0,1,1010,15,621,0,41,13819,0,40,13945,8287,0,15143,0,23433,4,20,14853,123,155,278,102,155,257,0,0,395138,4277,0,0,3791580,5371
2026-03-22 15:55:29,17,0,1,1010,15,621,0,41,13853,0,40,13979,8317,0,15177,0,23497,4,20,14887,123,155,278,102,155,257,0,0,396570,4292,0,0,3793012,5386
2026-03-22 15:55:44,17,0,1,1010,15,621,0,41,13887,0,40,14013,8347,0,15211,0,23561,4,20,14921,123,155,278,102,155,257,0,0,398040,4307,0,0,3794482,5401
2026-03-22 15:55:59,17,0,1,1010,15,621,0,41,13921,0,40,14047,8373,0,15245,0,23621,4,20,14955,123,155,278,102,155,257,0,0,399472,4322,0,0,3795914,5416
2026-03-22 15:56:14,17,0,1,1010,15,621,0,41,13955,0,40,14081,8401,0,15279,0,23683,4,20,14989,123,155,278,102,155,257,0,0,400904,4337,0,0,3797346,5431
2026-03-22 15:56:29,17,0,1,1010,15,621,0,41,13989,0,40,14115,8427,0,15313,0,23743,4,20,15023,123,155,278,102,155,257,0,0,402178,4350,0,0,3798620,5444
2026-03-22 15:56:44,17,0,1,1010,15,621,0,41,14023,0,40,14149,8449,0,15347,0,23799,4,20,15057,123,155,278,102,155,257,0,0,403316,4362,0,0,3799758,5456
2026-03-22 15:56:59,17,0,1,1010,15,621,0,41,14057,0,40,14183,8479,0,15381,0,23863,4,20,15091,123,155,278,102,155,257,0,0,404786,4377,0,0,3801228,5471
2026-03-22 15:57:14,17,0,1,1010,15,621,0,41,14091,0,40,14217,8505,0,15415,0,23923,4,20,15125,123,155,278,102,155,257,0,0,406218,4392,0,0,3802660,5486
2026-03-22 15:57:29,17,0,1,1010,15,621,0,41,14125,0,40,14251,8533,0,15449,0,23985,4,20,15159,123,155,278,102,155,257,0,0,407650,4407,0,0,3804092,5501
2026-03-22 15:57:44,17,0,1,1010,15,621,0,41,14159,0,40,14285,8559,0,15483,0,24045,4,20,15193,123,155,278,102,155,257,0,0,408826,4419,0,0,3805268,5513
2026-03-22 15:57:59,17,0,1,1010,15,621,0,41,14193,0,40,14319,8589,0,15517,0,24109,4,20,15227,123,155,278,102,155,257,0,0,410356,4435,0,0,3806798,5529
2026-03-22 15:58:14,17,0,1,1010,15,621,0,41,14227,0,40,14353,8617,0,15551,0,24171,4,20,15261,123,155,278,102,155,257,0,0,411826,4450,0,0,3808268,5544
2026-03-22 15:58:29,17,0,1,1010,15,621,0,41,14261,0,40,14387,8645,0,15585,0,24233,4,20,15295,123,155,278,102,155,257,0,0,413258,4465,0,0,3809700,5559
2026-03-22 15:58:44,17,0,1,1010,15,621,0,41,14295,0,40,14421,8675,0,15619,0,24297,4,20,15329,123,155,278,102,155,257,0,0,414788,4481,0,0,3811230,5575
2026-03-22 15:58:59,17,0,1,1010,15,621,0,41,14329,0,40,14455,8707,0,15653,0,24363,4,20,15363,123,155,278,102,155,257,0,0,416348,4497,0,0,3812790,5591
2026-03-22 15:59:14,17,0,1,1010,15,621,0,41,14363,0,40,14489,8737,0,15687,0,24427,4,20,15397,123,155,278,102,155,257,0,0,417878,4513,0,0,3814320,5607
2026-03-22 15:59:29,17,0,1,1010,15,621,0,41,14397,0,40,14523,8767,0,15721,0,24491,4,20,15431,123,155,278,102,155,257,0,0,419152,4526,0,0,3815594,5620
2026-03-22 15:59:44,17,0,1,1010,15,621,0,41,14431,0,40,14557,8795,0,15755,0,24553,4,20,15465,123,155,278,102,155,257,0,0,420682,4542,0,0,3817124,5636
2026-03-22 15:59:59,17,0,1,1010,15,621,0,41,14465,0,40,14591,8825,0,15789,0,24617,4,20,15499,123,155,278,102,155,257,0,0,422212,4558,0,0,3818654,5652
2026-03-22 16:00:14,17,0,1,1010,15,621,0,41,14499,0,40,14625,8855,0,15823,0,24681,4,20,15533,123,155,278,102,155,257,0,0,423742,4574,0,0,3820184,5668
2026-03-22 16:00:29,17,0,1,1010,15,621,0,41,14533,0,40,14659,8885,0,15857,0,24745,4,20,15567,123,155,278,102,155,257,0,0,425272,4590,0,0,3821714,5684
2026-03-22 16:00:44,17,0,1,1010,15,621,0,41,14567,0,40,14693,8915,0,15891,0,24809,4,20,15601,123,155,278,102,155,257,0,0,426644,4604,0,0,3823086,5698
2026-03-22 16:00:59,17,0,1,1010,15,621,0,41,14601,0,40,14727,8943,0,15925,0,24871,4,20,15635,123,155,278,102,155,257,0,0,428234,4621,0,0,3824676,5715
2026-03-22 16:01:14,17,0,1,1010,15,621,0,41,14635,0,40,14761,8973,0,15959,0,24935,4,20,15669,123,155,278,102,155,257,0,0,429704,4636,0,0,3826146,5730
2026-03-22 16:01:29,17,0,1,1010,15,621,0,41,14669,0,40,14795,9003,0,15993,0,24999,4,20,15703,123,155,278,102,155,257,0,0,431392,4654,0,0,3827834,5748
2026-03-22 16:01:44,17,0,1,1010,15,621,0,41,14703,0,40,14829,9033,0,16027,0,25063,4,20,15737,123,155,278,102,155,257,0,0,432862,4669,0,0,3829304,5763
2026-03-22 16:01:59,17,0,1,1010,15,621,0,41,14737,0,40,14863,9057,0,16061,0,25121,4,20,15771,123,155,278,102,155,257,0,0,434256,4684,0,0,3830698,5778
2026-03-22 16:02:14,17,0,1,1010,15,621,0,41,14771,0,40,14897,9085,0,16095,0,25183,4,20,15805,123,155,278,102,155,257,0,0,435628,4698,0,0,3832070,5792
2026-03-22 16:02:29,17,0,1,1010,15,621,0,41,14805,0,40,14931,9115,0,16129,0,25247,4,20,15839,123,155,278,102,155,257,0,0,436924,4712,0,0,3833366,5806
2026-03-22 16:02:44,17,0,1,1010,15,621,0,41,14839,0,40,14965,9143,0,16163,0,25309,4,20,15873,123,155,278,102,155,257,0,0,438394,4727,0,0,3834836,5821
2026-03-22 16:02:59,17,0,1,1010,15,621,0,41,14873,0,40,14999,9171,0,16197,0,25371,4,20,15907,123,155,278,102,155,257,0,0,439728,4741,0,0,3836170,5835
2026-03-22 16:03:14,17,0,1,1010,15,621,0,41,14907,0,40,15033,9201,0,16231,0,25435,4,20,15941,123,155,278,102,155,257,0,0,441258,4757,0,0,3837700,5851
2026-03-22 16:03:29,17,0,1,1010,15,621,0,41,14941,0,40,15067,9227,0,16265,0,25495,4,20,15975,123,155,278,102,155,257,0,0,442788,4773,0,0,3839230,5867
2026-03-22 16:03:44,17,0,1,1010,15,621,0,41,14975,0,40,15101,9257,0,16299,0,25559,4,20,16009,123,155,278,102,155,257,0,0,444122,4787,0,0,3840564,5881
2026-03-22 16:03:59,17,0,1,1010,15,621,0,41,15009,0,40,15135,9285,0,16333,0,25621,4,20,16043,123,155,278,102,155,257,0,0,445652,4803,0,0,3842094,5897
