Timestamp,Device,IP,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInOctets_enp0s3,ifInUcastPkts_enp0s3,ifInNUcastPkts_enp0s3,ifInDiscards_enp0s3,ifOutOctets_enp0s3,ifOutUcastPkts_enp0s3,ifOutNUcastPkts_enp0s3,ifOutDiscards_enp0s3,ifInOctets_enp0s8,ifInUcastPkts_enp0s8,ifInNUcastPkts_enp0s8,ifInDiscards_enp0s8,ifOutOctets_enp0s8,ifOutUcastPkts_enp0s8,ifOutNUcastPkts_enp0s8,ifOutDiscards_enp0s8,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifInNUcastPkts_enp0s9,ifInDiscards_enp0s9,ifOutOctets_enp0s9,ifOutUcastPkts_enp0s9,ifOutNUcastPkts_enp0s9,ifOutDiscards_enp0s9,ifInOctets_enp0s10,ifInUcastPkts_enp0s10,ifInNUcastPkts_enp0s10,ifInDiscards_enp0s10,ifOutOctets_enp0s10,ifOutUcastPkts_enp0s10,ifOutNUcastPkts_enp0s10,ifOutDiscards_enp0s10
2026-04-07 07:30:20,device4,192.168.10.10,12,0,1,287,9,255,0,0,895,0,40,955,0,0,1286,0,1286,0,20,1253,40,0,40,40,0,40,870561,1586,0,0,102754,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:20,device5,192.168.20.10,23,0,1,405,9,380,0,2,903,0,60,988,0,0,1470,0,1470,0,20,1467,95,0,95,93,0,93,828515,1469,0,0,102433,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:35,device1,172.16.0.80,71,0,0,85,18,166,7,351,735,0,0,879,0,0,824,0,824,0,0,1360,0,0,0,0,0,0,45276,546,0,0,165765,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:35,device2,172.16.0.1,7,0,1,388,7,321,0,0,517,0,40,556,7332,0,986,0,8320,0,20,918,40,0,40,40,0,40,3412390,2718,2,0,76246,976,0,0,282081,3332,0,0,2635896,3755,0,0,394262,3866,0,0,251899,2946,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:35,device3,10.0.0.1,27,0,0,0,0,27,0,162,695,0,40,813,5125,0,782,0,5911,0,20,1060,40,0,40,42,0,42,1757594,3742,0,0,286377,3388,0,0,106801,1237,0,0,1418497,1700,0,0,109723,1344,0,0,1181275,1641,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:35,device4,192.168.10.10,12,0,1,287,9,255,0,0,1010,0,40,1070,0,0,1403,0,1403,0,20,1369,40,0,40,40,0,40,880433,1702,0,0,112720,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:35,device5,192.168.20.10,23,0,1,405,9,380,0,2,1019,0,60,1104,0,0,1583,0,1583,0,20,1583,95,0,95,93,0,93,838387,1585,0,0,112399,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:50,device1,172.16.0.80,75,0,0,89,20,172,7,359,799,0,0,945,0,0,892,0,892,0,0,1440,0,0,0,0,0,0,50332,606,0,0,171620,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:50,device2,172.16.0.1,7,0,1,388,7,321,0,0,575,0,40,614,7957,0,1045,0,9004,0,20,977,40,0,40,40,0,40,3412390,2718,2,0,76246,976,0,0,308354,3639,0,0,2661234,4053,0,0,425954,4241,0,0,282514,3302,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:50,device3,10.0.0.1,29,0,0,0,0,29,0,169,766,0,40,884,5589,0,850,0,6443,0,20,1140,40,0,40,42,0,42,1782932,4040,0,0,312806,3697,0,0,116827,1354,0,0,1428585,1819,0,0,119749,1461,0,0,1191363,1760,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:50,device4,192.168.10.10,12,0,1,287,9,255,0,0,1126,0,40,1186,0,0,1517,0,1517,0,20,1485,40,0,40,40,0,40,890365,1819,0,0,122746,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:30:50,device5,192.168.20.10,23,0,1,405,9,380,0,2,1135,0,60,1220,0,0,1698,0,1698,0,20,1698,95,0,95,93,0,93,848319,1702,0,0,122425,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:05,device1,172.16.0.80,76,0,0,89,20,173,7,371,863,0,0,1011,0,0,956,0,956,0,0,1519,0,0,0,0,0,0,55328,665,0,0,178007,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
