Timestamp,Device,IP,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInOctets_enp0s3,ifInUcastPkts_enp0s3,ifInNUcastPkts_enp0s3,ifInDiscards_enp0s3,ifOutOctets_enp0s3,ifOutUcastPkts_enp0s3,ifOutNUcastPkts_enp0s3,ifOutDiscards_enp0s3,ifInOctets_enp0s8,ifInUcastPkts_enp0s8,ifInNUcastPkts_enp0s8,ifInDiscards_enp0s8,ifOutOctets_enp0s8,ifOutUcastPkts_enp0s8,ifOutNUcastPkts_enp0s8,ifOutDiscards_enp0s8,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifInNUcastPkts_enp0s9,ifInDiscards_enp0s9,ifOutOctets_enp0s9,ifOutUcastPkts_enp0s9,ifOutNUcastPkts_enp0s9,ifOutDiscards_enp0s9,ifInOctets_enp0s10,ifInUcastPkts_enp0s10,ifInNUcastPkts_enp0s10,ifInDiscards_enp0s10,ifOutOctets_enp0s10,ifOutUcastPkts_enp0s10,ifOutNUcastPkts_enp0s10,ifOutDiscards_enp0s10
2026-04-07 14:36:55,device4,192.168.10.10,31,0,0,509,16,502,0,11,1658,0,40,1741,0,0,2309,0,2309,0,20,2298,54,0,54,40,0,40,935014,2461,0,0,191092,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:36:55,device5,192.168.20.10,12,0,0,289,6,287,0,0,1568,0,40,1607,0,0,1941,0,1941,0,20,1938,40,0,40,40,0,40,722282,2047,0,0,157255,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:10,device1,172.16.0.80,51,0,0,118,16,199,12,243,983,0,40,1095,0,0,1185,0,1185,0,20,1515,40,0,40,40,0,40,78144,937,0,0,239386,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:10,device2,172.16.0.1,0,0,0,0,0,0,0,0,867,0,40,906,12747,0,953,0,13730,0,20,966,40,2,42,54,2,56,1543457,1804,6,0,649764,1505,0,0,517574,5860,0,0,2824033,5859,0,0,972436,6825,0,0,462704,5430,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:10,device3,10.0.0.1,124,0,0,17,0,139,0,684,1624,0,62,1977,8594,0,1774,0,10368,0,20,2881,64,3,67,62,3,65,2016159,5868,0,0,583364,6648,0,0,202458,2334,0,0,1582623,2922,0,0,169135,1993,0,0,1199753,2492,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:10,device4,192.168.10.10,34,0,0,592,20,585,0,11,1785,0,40,1872,0,0,2523,0,2523,0,20,2512,54,0,54,40,0,40,1105097,2723,0,0,208447,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:10,device5,192.168.20.10,14,0,0,338,6,336,0,0,1690,0,40,1729,0,0,2112,0,2112,0,20,2109,40,0,40,40,0,40,838867,2293,0,0,175054,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:25,device1,172.16.0.80,51,0,0,118,16,199,12,244,1047,0,40,1165,0,0,1248,0,1248,0,20,1585,40,0,40,40,0,40,83080,995,0,0,244821,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:25,device2,172.16.0.1,0,0,0,0,0,0,0,0,924,0,40,963,13356,0,1011,0,14397,0,20,1024,40,2,42,54,2,56,1543517,1805,6,0,650208,1511,0,0,543181,6158,0,0,2849375,6157,0,0,1003676,7194,0,0,493381,5787,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:25,device3,10.0.0.1,124,0,0,17,0,139,0,684,1688,0,62,2041,9058,0,1839,0,10897,0,20,2946,64,3,67,62,3,65,2041501,6166,0,0,609049,6947,0,0,212424,2450,0,0,1592573,3039,0,0,179101,2109,0,0,1209703,2609,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:25,device4,192.168.10.10,34,0,0,592,20,585,0,11,1902,0,40,1989,0,0,2643,0,2643,0,20,2629,54,0,54,40,0,40,1114969,2839,0,0,218413,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:25,device5,192.168.20.10,14,0,0,338,6,336,0,0,1807,0,40,1846,0,0,2230,0,2230,0,20,2226,40,0,40,40,0,40,848739,2409,0,0,185020,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:40,device1,172.16.0.80,54,0,0,118,16,202,12,255,1111,0,40,1229,0,0,1313,0,1313,0,20,1664,40,0,40,40,0,40,88136,1055,0,0,251124,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 14:37:40,device2,172.16.0.1,0,0,0,0,0,0,0,0,983,0,40,1022,13961,0,1068,0,15059,0,20,1081,40,2,42,54,2,56,1543581,1806,6,0,650564,1516,0,0,568470,6452,0,0,2874397,6451,0,0,1035094,7566,0,0,523800,6141,0,0,0,0,0,0,0,0,0,0
